lab,A1C,glucose,site,c_name,c_totalnum,c_basecode
,,,,Glucose 45M p Lac PO SerPl-sCnc (45299-5),\N,LOINC:45299-5
,,,,Glucose 2h spec Dial fld-sCnc (46221-8),\N,LOINC:46221-8
,,,,Glucose 4h spec Dial fld-sCnc (46222-6),\N,LOINC:46222-6
,,,,Glucose Overnight Dial fld-sCnc (46223-4),\N,LOINC:46223-4
,,,,Glucose Stl-sCnc (47620-0),\N,LOINC:47620-0
,,,,Glucose IV Dose (47621-8),\N,LOINC:47621-8
,,,,Glucose pre Glc SerPl-sCnc (47622-6),\N,LOINC:47622-6
,,,,Glucose 5M p Glc SerPl-sCnc (47859-4),\N,LOINC:47859-4
,,,,Glucose BldCo-sCnc (47995-6),\N,LOINC:47995-6
,,,,Glucose Stl-mCnc (48036-8),\N,LOINC:48036-8
,,,,Glucose 15M pre glc SerPl-sCnc (48109-3),\N,LOINC:48109-3
,,,,Glucose 1h p fructose PO SerPl-mCnc (48605-0),\N,LOINC:48605-0
,,,,Glucose Pre fructose PO SerPl-mCnc (48606-8),\N,LOINC:48606-8
,,,,Glucose 30M p fructose PO SerPl-mCnc (48607-6),\N,LOINC:48607-6
,,,,Glucose 24h p PD Prt-mCnc (48787-6),\N,LOINC:48787-6
,,,,Glucose 5h p 50 g Glu PO SerPl-mCnc (48810-6),\N,LOINC:48810-6
,,,,Glucose 20M pre chal SerPl-mCnc (48983-1),\N,LOINC:48983-1
,,,,Glucose 10M p Glc SerPl-mCnc (48984-9),\N,LOINC:48984-9
,,,,Glucose 20M p Glc SerPl-mCnc (48985-6),\N,LOINC:48985-6
,,,,Glucose 8 AM SerPl-mCnc (48986-4),\N,LOINC:48986-4
,,,,Glucose 12 PM SerPl-mCnc (48988-0),\N,LOINC:48988-0
,,,,Glucose 6 PM SerPl-mCnc (48989-8),\N,LOINC:48989-8
,,,,Glucose 8 PM SerPl-mCnc (48990-6),\N,LOINC:48990-6
,,,,Glucose 10 PM SerPl-mCnc (48991-4),\N,LOINC:48991-4
,,,,Glucose 12 AM SerPl-mCnc (48992-2),\N,LOINC:48992-2
,,,,Glucose 3 AM SerPl-mCnc (48993-0),\N,LOINC:48993-0
,,,,Glucose 6 AM SerPl-mCnc (48994-8),\N,LOINC:48994-8
,,,,Glucose 2h p Glc Bld-mCnc (49134-0),\N,LOINC:49134-0
,,,,Glucose sp1 SerPl-mCnc (50206-2),\N,LOINC:50206-2
,,,,Glucose sp7 SerPl-mCnc (50207-0),\N,LOINC:50207-0
,,,,Glucose sp10 SerPl-mCnc (50208-8),\N,LOINC:50208-8
,,,,Glucose sp2 SerPl-mCnc (50212-0),\N,LOINC:50212-0
,,,,Glucose sp3 SerPl-mCnc (50213-8),\N,LOINC:50213-8
,,,,Glucose sp4 SerPl-mCnc (50214-6),\N,LOINC:50214-6
,,,,Glucose sp5 SerPl-mCnc (50215-3),\N,LOINC:50215-3
,,,,Glucose sp6 SerPl-mCnc (50216-1),\N,LOINC:50216-1
,,,,Glucose sp8 SerPl-mCnc (50217-9),\N,LOINC:50217-9
,,,,Glucose sp9 SerPl-mCnc (50218-7),\N,LOINC:50218-7
,,,,Glucose Ur Ql Strip.auto (50555-2),\N,LOINC:50555-2
,,,,Glucose 15M p 0.1 U/kg Ins SerPl-mCnc (50751-7),\N,LOINC:50751-7
,,,,Sodium Glucose cor SerPl-sCnc (51419-0),\N,LOINC:51419-0
,,,,Glucose pre/p chal SerPl-sCnc (51426-5),\N,LOINC:51426-5
,,,,Glucose Stl Ql (51595-7),\N,LOINC:51595-7
,,,,Glucose BldC-sCnc (51596-5),\N,LOINC:51596-5
,,,,Glucose 1h p 75 g Glc PO SerPl-sCnc (51597-3),\N,LOINC:51597-3
,,,,Glucose 2.5h p fructose PO SerPl-mCnc (51766-4),\N,LOINC:51766-4
,,,,Glucose 1.5h p fructose PO SerPl-mCnc (51767-2),\N,LOINC:51767-2
,,,,Glucose 3h p fructose PO SerPl-mCnc (51768-0),\N,LOINC:51768-0
,,,,Glucose 2h p fructose PO SerPl-mCnc (51769-8),\N,LOINC:51769-8
,,,,Glucose pre-meal SerPl-mCnc (53049-3),\N,LOINC:53049-3
,,,,Glucose TPN-mCnc (53050-1),\N,LOINC:53050-1
,,,,Glucose Fld.NB-sCnc (53084-0),\N,LOINC:53084-0
,,,,Glucose p chal SerPl-sCnc (53093-1),\N,LOINC:53093-1
,,,,Glucose p meal SerPl-sCnc (53094-9),\N,LOINC:53094-9
,,,,Glucose p fast Ur-sCnc (53114-5),\N,LOINC:53114-5
,,,,Glucose Ur Strip.auto-mCnc (53328-1),\N,LOINC:53328-1
,,,,Glucose 4 AM specimen SerPl-sCnc (53474-3),\N,LOINC:53474-3
,,,,Glucose pre betaxolol SerPl-sCnc (53475-0),\N,LOINC:53475-0
,,,,Glucose 2h p betaxolol SerPl-sCnc (53476-8),\N,LOINC:53476-8
,,,,Glucose 2.5h p betaxolol SerPl-sCnc (53480-0),\N,LOINC:53480-0
,,,,Glucose 15M pre betaxolol SerPl-sCnc (53481-8),\N,LOINC:53481-8
,,,,Glucose 3h p betaxolol SerPl-sCnc (53482-6),\N,LOINC:53482-6
,,,,Glucose 30M p betaxolol SerPl-sCnc (53483-4),\N,LOINC:53483-4
,,,,Glucose 30M pre betaxolol SerPl-sCnc (53484-2),\N,LOINC:53484-2
,,,,Glucose 45M p betaxolol SerPl-sCnc (53485-9),\N,LOINC:53485-9
,,,,Glucose 1h p betaxolol SerPl-sCnc (53486-7),\N,LOINC:53486-7
,,,,Glucose 1.5h p betaxolol SerPl-sCnc (53487-5),\N,LOINC:53487-5
,,random,,Est. average glucose Bld gHb Est-sCnc (53553-4),\N,LOINC:53553-4
,,,,Glucose tetrasaccharide/Creat Ur-sRto (53868-6),\N,LOINC:53868-6
,,,,Glucose 20M p 50 g lac PO SerPl-mCnc (53928-8),\N,LOINC:53928-8
,,,,Glucose 40M p 50 g lac PO SerPl-mCnc (53929-6),\N,LOINC:53929-6
,,,,Glucose 10M pre Gc SerPl-sCnc (54248-0),\N,LOINC:54248-0
,,,,Glucose 15M p Gc SerPl-sCnc (54249-8),\N,LOINC:54249-8
,,,,Glucose 15M pre Gc SerPl-sCnc (54250-6),\N,LOINC:54250-6
,,,,Glucose 20M p Gc SerPl-sCnc (54251-4),\N,LOINC:54251-4
,,,,Glucose 2M p Gc SerPl-sCnc (54252-2),\N,LOINC:54252-2
,,,,Glucose 4M p Gc SerPl-sCnc (54253-0),\N,LOINC:54253-0
,,,,Glucose 5M pre Gc SerPl-sCnc (54254-8),\N,LOINC:54254-8
,,,,Glucose 6M p Gc SerPl-sCnc (54255-5),\N,LOINC:54255-5
,,,,Glucose 8M p Gc SerPl-sCnc (54256-3),\N,LOINC:54256-3
,,,,Glucose pre Ins IV SerPl-sCnc (54257-1),\N,LOINC:54257-1
,,,,Glucose 2h p Ins IV SerPl-sCnc (54258-9),\N,LOINC:54258-9
,,,,Glucose 2.5h p Ins IV SerPl-sCnc (54259-7),\N,LOINC:54259-7
,,,,Glucose 15M p Ins IV SerPl-sCnc (54260-5),\N,LOINC:54260-5
,,,,Glucose 15M pre Ins IV SerPl-sCnc (54261-3),\N,LOINC:54261-3
,,,,Glucose 3h pre Ins IV SerPl-sCnc (54262-1),\N,LOINC:54262-1
,,,,Glucose 30M p Ins IV SerPl-sCnc (54263-9),\N,LOINC:54263-9
,,,,Glucose 45M p Ins IV SerPl-sCnc (54264-7),\N,LOINC:54264-7
,,,,Glucose 1h p Ins IV SerPl-sCnc (54265-4),\N,LOINC:54265-4
,,,,Glucose 1.3h p Ins IV SerPl-sCnc (54266-2),\N,LOINC:54266-2
,,,,Glucose 1.5h p Ins IV SerPl-sCnc (54267-0),\N,LOINC:54267-0
,,,,Glucose pre OKG SerPl-sCnc (54268-8),\N,LOINC:54268-8
,,,,Glucose 2h p OKG SerPl-sCnc (54269-6),\N,LOINC:54269-6
,,,,Glucose 2.5h p OKG SerPl-sCnc (54270-4),\N,LOINC:54270-4
,,,,Glucose 15M p OKG SerPl-sCnc (54271-2),\N,LOINC:54271-2
,,,,Glucose 15M pre OKG SerPl-sCnc (54272-0),\N,LOINC:54272-0
,,,,Glucose 3h p OKG SerPl-sCnc (54273-8),\N,LOINC:54273-8
,,,,Glucose 30M p OKG SerPl-sCnc (54274-6),\N,LOINC:54274-6
,,,,Glucose 45M p OKG SerPl-sCnc (54275-3),\N,LOINC:54275-3
,,,,Glucose 1h p OKG SerPl-sCnc (54276-1),\N,LOINC:54276-1
,,,,Glucose 1.5h p OKG SerPl-sCnc (54277-9),\N,LOINC:54277-9
,,,,Glucose sp1 p chal SerPl-sCnc (54392-6),\N,LOINC:54392-6
,,,,Glucose sp10 p chal SerPl-sCnc (54393-4),\N,LOINC:54393-4
,,,,Glucose sp11 p chal SerPl-sCnc (54394-2),\N,LOINC:54394-2
,,,,Glucose sp12 p chal SerPl-sCnc (54395-9),\N,LOINC:54395-9
,,,,Glucose sp2 p chal SerPl-sCnc (54396-7),\N,LOINC:54396-7
,,,,Glucose sp3 p chal SerPl-sCnc (54397-5),\N,LOINC:54397-5
,,,,Glucose sp4 p chal SerPl-sCnc (54398-3),\N,LOINC:54398-3
,,,,Glucose sp9 p chal SerPl-sCnc (54399-1),\N,LOINC:54399-1
,,,,Glucose pre Gc SerPl-sCnc (54400-7),\N,LOINC:54400-7
,,,,Glucose 10M p Gc SerPl-sCnc (54401-5),\N,LOINC:54401-5
,,,,Glucose Wat-mCnc (54486-6),\N,LOINC:54486-6
,,,,Glucose Wat-sCnc (54487-4),\N,LOINC:54487-4
,,,,Glucose p dialysis SerPl-sCnc (54495-7),\N,LOINC:54495-7
,,,,Glucose sp5 p chal SerPl-sCnc (54496-5),\N,LOINC:54496-5
,,,,Glucose sp6 p chal SerPl-sCnc (54497-3),\N,LOINC:54497-3
,,,,Glucose sp7 p chal SerPl-sCnc (54498-1),\N,LOINC:54498-1
,,,,Glucose sp8 p chal SerPl-sCnc (54499-9),\N,LOINC:54499-9
,,,,Glucose 1.5h p 75 g Glc PO SerPl-sCnc (55351-1),\N,LOINC:55351-1
,,,,Glucose 45M p 75 g Glc PO SerPl-sCnc (55352-9),\N,LOINC:55352-9
,,,,Glucose 2.5h p 75 g Glc PO SerPl-sCnc (55381-8),\N,LOINC:55381-8
,,,,Glucose 24h Stl-mRate (55860-1),\N,LOINC:55860-1
,,,,Glucose 1h p meal Ur-mCnc (56124-1),\N,LOINC:56124-1
,,,,Glucose 4h p PD DiafP-mCnc (56160-5),\N,LOINC:56160-5
,,,,Glucose 2.17h p chal SerPl-mCnc (56751-1),\N,LOINC:56751-1
,,,,Glucose/Creat 24h Ur (57004-4),\N,LOINC:57004-4
,,,,Glucose 1M p chal SerPl-mCnc (57350-1),\N,LOINC:57350-1
,,,,Glucose Stl Post hydrolysis-mCnc (57797-3),\N,LOINC:57797-3
,,,,Glucose Ur Strip-mCnc (5792-7),\N,LOINC:5792-7
,,,,Glucose 3h p 75 g Glc PO Ur-mCnc (57970-6),\N,LOINC:57970-6
,,,,Glucose 4sp p Lact SerPl-mCnc (57971-4),\N,LOINC:57971-4
,,,,Glucose 5sp p Lact SerPl-mCnc (57972-2),\N,LOINC:57972-2
,,,,Glucose 18h Ur-mRate (58997-8),\N,LOINC:58997-8
,,,,Glucose Bld Ql Strip (5914-7),\N,LOINC:5914-7
,,,,Glucose Ur Strip.auto-sCnc (59156-0),\N,LOINC:59156-0
,,,,Glucose pre Lac PO SerPl-sCnc (59157-8),\N,LOINC:59157-8
,,,,Glucose 30M p chal SerPl-SCDiff (59791-4),\N,LOINC:59791-4
,,,,Glucose 1h p chal SerPl-SCDiff (59792-2),\N,LOINC:59792-2
,,,,Glucose 1.5h p chal SerPl-SCDiff (59793-0),\N,LOINC:59793-0
,,,,Glucose 2h p chal SerPl-SCDiff (59794-8),\N,LOINC:59794-8
,,,,Glucose 3h p chal SerPl-SCDiff (59795-5),\N,LOINC:59795-5
,,,,Glucose 4h p chal SerPl-SCDiff (59796-3),\N,LOINC:59796-3
,,,,Glucose 5h p chal SerPl-SCDiff (59797-1),\N,LOINC:59797-1
,,,,Glucose 11 AM SerPl-sCnc (59812-8),\N,LOINC:59812-8
,,,,Glucose 7 AM BldC Glucomtr-sCnc (59813-6),\N,LOINC:59813-6
,,,,Glucose 7 AM SerPl-sCnc (59814-4),\N,LOINC:59814-4
,,,,Glucose 3 PM SerPl-sCnc (59815-1),\N,LOINC:59815-1
,,,,Glucose BS DiafP-mCnc (61153-3),\N,LOINC:61153-3
,,,,Glucose/Insulin SerPl-Rto (62418-9),\N,LOINC:62418-9
,,,,Glucose Amn-mCnc (6300-8),\N,LOINC:6300-8
,,,,Glucose p fast Ur-mCnc (63382-6),\N,LOINC:63382-6
,,,,Glucose 2h p meal Bld-mCnc (6689-4),\N,LOINC:6689-4
,,,,Glucose 1h p 50 g Lac PO Ur Ql Strip (6747-0),\N,LOINC:6747-0
,,,,Glucose 1h p 75 g Glc PO Ur Ql Strip (6748-8),\N,LOINC:6748-8
,,,,Glucose 2.5h p 75 g Glc PO SerPl-mCnc (6749-6),\N,LOINC:6749-6
,,,,Glucose 2h p 50 g Lac PO Ur Ql Strip (6750-4),\N,LOINC:6750-4
,,,,Glucose 2h p 75 g Glc PO Ur Ql Strip (6751-2),\N,LOINC:6751-2
,,,,Glucose 3.5h p 75 g Glc PO SerPl-mCnc (6752-0),\N,LOINC:6752-0
,,,,Glucose 30M p 50 g Lac PO Ur Ql Strip (6753-8),\N,LOINC:6753-8
,,,,Glucose 30M p 75 g Glc PO Ur Ql Strip (6754-6),\N,LOINC:6754-6
,,,,Glucose 3h p 75 g Glc PO Ur Ql Strip (6755-3),\N,LOINC:6755-3
,,,,Glucose 4.5h p 75 g Glc PO SerPl-mCnc (6756-1),\N,LOINC:6756-1
,,,,Glucose 4h p 75 g Glc PO Ur Ql Strip (6757-9),\N,LOINC:6757-9
,,,,Glucose 5h p 75 g Glc PO Ur Ql Strip (6758-7),\N,LOINC:6758-7
,,,,Glucose 6h p 75 g Glc PO Ur Ql Strip (6759-5),\N,LOINC:6759-5
,,,,Glucose 6h p 75 g Glc PO SerPl-mCnc (6760-3),\N,LOINC:6760-3
,,,,Glucose 1.5h p 50 g Lac PO Ur Ql Strip (6761-1),\N,LOINC:6761-1
,,,,Glucose 1.5h p 50 g Lac PO SerPl-mCnc (6762-9),\N,LOINC:6762-9
,,,,Glucose 1.5h p 75 g Glc PO Ur Ql Strip (6763-7),\N,LOINC:6763-7
,,,,Glucose p fast Ur Ql Strip (6764-5),\N,LOINC:6764-5
,,,,PB Glucose SerPl-mCnc (6883-3),\N,LOINC:6883-3
,,,,Glucose 20M p Lac PO SerPl-sCnc (69941-3),\N,LOINC:69941-3
,,,,Glucose 40M p Lac PO SerPl-sCnc (69942-1),\N,LOINC:69942-1
,,,,Glucose 20M p 50 g lac PO SerPl-sCnc (69943-9),\N,LOINC:69943-9
,,,,Glucose 40M p 50 g lac PO SerPl-sCnc (69944-7),\N,LOINC:69944-7
,,,,Glucose pre 100 g Glc PO SerPl-sCnc (70208-4),\N,LOINC:70208-4
,,,,Glucose Bld Strip.auto-sCnc (72516-8),\N,LOINC:72516-8
,,,,Glucose 2.5h p Lac PO SerPl-sCnc (72895-6),\N,LOINC:72895-6
,,,,Glucose 15M p Lac PO SerPl-sCnc (72896-4),\N,LOINC:72896-4
,,,,Glucose 15M p 50 g Lac PO SerPl-sCnc (74084-5),\N,LOINC:74084-5
,,,,Glucose ?Tm Ur-sCnc (74351-8),\N,LOINC:74351-8
,,,,Glucose 12h Ur-sRate (74686-7),\N,LOINC:74686-7
,,,,Glucose 12h Ur-sCnc (74687-5),\N,LOINC:74687-5
,,,,Glucose SerPlBld-mCnc (74774-1),\N,LOINC:74774-1
,,,,Glucose HBT ExG-Imp (74802-0),\N,LOINC:74802-0
,,,,Glucose 1.5h p Triple Bolus SerPl-sCnc (75405-1),\N,LOINC:75405-1
,,,,Glucose 45M p 50 g Lac PO SerPl-sCnc (75637-9),\N,LOINC:75637-9
,,,,Glucose 2.5h p 100 g Glc PO SerPl-mCnc (9375-7),\N,LOINC:9375-7
,,,,Glucose 3.5h p 100 g Glc PO SerPl-mCnc (9376-5),\N,LOINC:9376-5
,,,,Glucose 4.5h p 100 g Glc PO SerPl-mCnc (9377-3),\N,LOINC:9377-3
,,,,Glucose 5.5h p 100 g Glc PO SerPl-mCnc (9378-1),\N,LOINC:9378-1
,,,,Glucose-6-Phosphatase | Tissue and Smears (LP131189-5),\N,LOINC:LP131189-5
,,,,Glucose-6-Phosphate dehydrogenase | Tissue and Smears (LP131190-3),\N,LOINC:LP131190-3
,,,,"Glucose (LP14635-4) [19,013 facts; 3,060 patients]",3060,LOINC:LP14635-4
,,,,Glucose (LP14635-4),\N,LOINC:LP14635-4
,,,,Glucose (LP14635-4),\N,LOINC:LP14635-4
,,,,"Glucose (LP14635-4) [246,272 facts; 58,384 patients]",58384,LOINC:LP14635-4
,,,,Glucose phosphate isomerase (LP15028-1),\N,LOINC:LP15028-1
,,,,Glucose-6-Phosphatase (LP15600-7),\N,LOINC:LP15600-7
,,,,Glucose-6-Phosphate dehydrogenase (LP15601-5) [150 facts; 49 patients],49,LOINC:LP15601-5
,,,,Glucose in serum - glucose in pleural fluid (LP157154-8),\N,LOINC:LP157154-8
,,,,Glucose in serum - glucose in peritoneal fluid (LP157155-5),\N,LOINC:LP157155-5
,,,,Glucose in serum - glucose in synovial fluid (LP157156-3),\N,LOINC:LP157156-3
,,,,Glucose in serum - glucose in pericard fld (LP157157-1),\N,LOINC:LP157157-1
,,,,Glucose challenge | Exhaled gas (LP183801-2),\N,LOINC:LP183801-2
,,,,Glucose Phosphate Isomerase | Red Blood Cells (LP41286-3),\N,LOINC:LP41286-3
,,,,Glucose | Peritoneal fluid (LP41772-2) [86 facts; 31 patients],31,LOINC:LP41772-2
,,,,Glucose | Dialysis fluid peritoneal (LP42104-7),\N,LOINC:LP42104-7
,,random,,"Glucose | Bld-Ser-Plas (LP42107-0) [246,030 facts; 58,334 patients]",58334,LOINC:LP42107-0
,,,,Glucose | Dialysis fluid (LP42108-8),\N,LOINC:LP42108-8
,,,,Glucose | Gastric fluid (LP43317-4),\N,LOINC:LP43317-4
,,,,Glucose | Blood capillary (LP43629-2),\N,LOINC:LP43629-2
,,,,Glucose | Cerebral spinal fluid (LP43630-0),\N,LOINC:LP43630-0
,,,,Glucose | Body Fluid (LP43631-8),\N,LOINC:LP43631-8
,,,,Glucose | Pleural fluid (LP43632-6),\N,LOINC:LP43632-6
,,,,Glucose | Synovial fluid (LP43633-4) [117 facts; 39 patients],39,LOINC:LP43633-4
,,,,Glucose | Urine (LP43854-6),\N,LOINC:LP43854-6
,,,,Glucose | Vitreous fluid (LP45027-7),\N,LOINC:LP45027-7
,,,,Glucose tolerance | Bld-Ser-Plas (LP46694-3),\N,LOINC:LP46694-3
,,,,Glucose Phosphate Isomerase | Bld-Ser-Plas (LP47613-2),\N,LOINC:LP47613-2
,,,,Glucose-6-phosphatase | Bld-Ser-Plas (LP47619-9),\N,LOINC:LP47619-9
,,,,Glucose-6-phosphate Dehydrogenase | Red Blood Cells (LP47626-4) [150 facts; 49 patients],49,LOINC:LP47626-4
,,,,Glucose-6-phosphate Dehydrogenase | Bld-Ser-Plas (LP47633-0),\N,LOINC:LP47633-0
,,,,Glucose-6-phosphate Dehydrogenase | White blood cells (LP47646-2),\N,LOINC:LP47646-2
,,,,Uridine Diphosphate Glucose-4-epimerase | Bld-Ser-Plas (LP49539-7),\N,LOINC:LP49539-7
,,,,Glucose | XXX (LP50003-0),\N,LOINC:LP50003-0
,,,,Glucose-6-phosphatase | Red Blood Cells (LP50204-4),\N,LOINC:LP50204-4
,,,,Glucose | Pericardial fluid (LP50386-9),\N,LOINC:LP50386-9
,,,,Glucose | Blood arterial (LP51365-2),\N,LOINC:LP51365-2
,,,,Glucose | Blood venous (LP51830-5),\N,LOINC:LP51830-5
,,,,Vendor Device Model Code | Glucose Meter Device (LP52351-1),\N,LOINC:LP52351-1
,,,,Glucose-6-phosphate Dehydrogenase Phenotype | Red Blood Cells (LP52400-6),\N,LOINC:LP52400-6
,,,,Glucose | Amniotic Fluid (LP54273-5),\N,LOINC:LP54273-5
,,,,Glucose.protein Bound | Bld-Ser-Plas (LP54409-5),\N,LOINC:LP54409-5
,,,,Glucose | Stool (LP61928-5),\N,LOINC:LP61928-5
,,,,Glucose | Blood cord (LP62053-1),\N,LOINC:LP62053-1
,,,,Glucose.PO | Dose (LP63104-1),\N,LOINC:LP63104-1
,,,,Glucose.IV | Dose (LP63124-9),\N,LOINC:LP63124-9
,,,,Glucose | Total parental nutrition (LP70004-4),\N,LOINC:LP70004-4
,,,,Glucose | Nonbiological fluid (LP70033-3),\N,LOINC:LP70033-3
,,,,Glucose tetrasaccharide | Urine (LP71460-7),\N,LOINC:LP71460-7
,,random,,Estimated average glucose | Bld-Ser-Plas (LP71758-4) [39 facts; 13 patients],13,LOINC:LP71758-4
,,,,Glucose | Water (LP89681-8),\N,LOINC:LP89681-8
,,,,Glucose-6-Phosphate dehydrogenase | Dried blood spot (LP96587-8),\N,LOINC:LP96587-8
,,,mu,,,
,,random,,Glucose 1H p meal SerPl-mCnc (10449-7),2040,LOINC:10449-7
,,fasting,,Glucose p 10H fast SerPl-mCnc (10450-5),0,LOINC:10450-5
,,,,Glucose 15M p 50 g Lac PO SerPl-mCnc (10832-4),0,LOINC:10832-4
,,,,Glucose 2.5H p 75 g Glc PO Ur Ql Strip (10966-0),0,LOINC:10966-0
,,,,Glucose 3.5H p 75 g Glc PO Ur Ql Strip (10967-8),0,LOINC:10967-8
,,,,Glucose 4.5H p 75 g Glc PO Ur Ql Strip (10968-6),0,LOINC:10968-6
,,,,Glucose 45M p 50 g Lac PO SerPl-mCnc (11032-0),0,LOINC:11032-0
,,,,Glucose 15M p 100 g Glc PO SerPl-mCnc (11142-7),0,LOINC:11142-7
,,,,Glucose 45M p 100 g Glc PO SerPl-mCnc (11143-5),0,LOINC:11143-5
,,,,Glucose 2H p PD Prt-mCnc (12218-4),0,LOINC:12218-4
,,,,Glucose 4H p PD Prt-mCnc (12219-2),0,LOINC:12219-2
,,,,Glucose 12H p PD Prt-mCnc (12220-0),0,LOINC:12220-0
,,,,Glucose pre dial DiafP-mCnc (12607-8),0,LOINC:12607-8
,,,,Glucose 2H spec DiafP-mCnc (12608-6),0,LOINC:12608-6
,,,,Glucose 4H spec DiafP-mCnc (12609-4),0,LOINC:12609-4
,,random,,Glucose 2H p chal SerPl-mCnc (12610-2),0,LOINC:12610-2
,,,,Glucose 4H spec SerPl-mCnc (12611-0),0,LOINC:12611-0
,,,,Glucose 2H spec Dial fld-mCnc (12612-8),0,LOINC:12612-8
,,,,Glucose 4H spec Dial fld-mCnc (12613-6),0,LOINC:12613-6
,,,,Glucose 7H p meal SerPl-mCnc (12614-4),0,LOINC:12614-4
,,,,Glucose sp1 p chal SerPl-mCnc (12615-1),0,LOINC:12615-1
,,,,Glucose sp2 p chal SerPl-mCnc (12616-9),0,LOINC:12616-9
,,,,Glucose sp3 p chal SerPl-mCnc (12617-7),0,LOINC:12617-7
,,,,Glucose sp4 p chal SerPl-mCnc (12618-5),0,LOINC:12618-5
,,,,Glucose sp5 p chal SerPl-mCnc (12619-3),0,LOINC:12619-3
,,,,Glucose sp6 p chal SerPl-mCnc (12620-1),0,LOINC:12620-1
,,,,Glucose sp9 p chal SerPl-mCnc (12621-9),0,LOINC:12621-9
,,,,Glucose sp10 p chal SerPl-mCnc (12622-7),0,LOINC:12622-7
,,,,Glucose sp11 p chal SerPl-mCnc (12623-5),0,LOINC:12623-5
,,,,Glucose sp12 p chal SerPl-mCnc (12624-3),0,LOINC:12624-3
,,,,Glucose sp13 p chal SerPl-mCnc (12625-0),0,LOINC:12625-0
,,,,Glucose sp14 p chal SerPl-mCnc (12626-8),0,LOINC:12626-8
,,,,Glucose sp15 p chal SerPl-mCnc (12627-6),0,LOINC:12627-6
,,,,Glucose DiafP-mCnc (12628-4),0,LOINC:12628-4
,,,,Glucose 24H DiafP-mCnc (12629-2),0,LOINC:12629-2
,,,,Glucose sp1 DiafP-mCnc (12630-0),0,LOINC:12630-0
,,,,Glucose sp2 DiafP-mCnc (12631-8),0,LOINC:12631-8
,,,,Glucose sp3 DiafP-mCnc (12632-6),0,LOINC:12632-6
,,,,Glucose sp4 DiafP-mCnc (12633-4),0,LOINC:12633-4
,,,,Glucose sp5 DiafP-mCnc (12634-2),0,LOINC:12634-2
,,,,Glucose sp6 DiafP-mCnc (12635-9),0,LOINC:12635-9
,,,,Glucose sp7 DiafP-mCnc (12636-7),0,LOINC:12636-7
,,,,Glucose sp8 p chal DiafP-mCnc (12637-5),0,LOINC:12637-5
,,,,Glucose pre Lac PO SerPl-mCnc (12638-3),0,LOINC:12638-3
,,,,Glucose 15M p chal SerPl-mCnc (12639-1),0,LOINC:12639-1
,,,,Glucose 6.5H p chal SerPl-mCnc (12640-9),0,LOINC:12640-9
,,,,Glucose 7H p chal SerPl-mCnc (12641-7),0,LOINC:12641-7
,,,,Glucose 7.5H p chal SerPl-mCnc (12642-5),0,LOINC:12642-5
,,,,Glucose 8H p chal SerPl-mCnc (12643-3),0,LOINC:12643-3
,,,,Glucose 9H p chal SerPl-mCnc (12644-1),0,LOINC:12644-1
,,,,Glucose 10H p chal SerPl-mCnc (12645-8),0,LOINC:12645-8
,,random,,Glucose 1H p chal SerPl-mCnc (12646-6),0,LOINC:12646-6
,,,,Glucose 12H p chal SerPl-mCnc (12647-4),0,LOINC:12647-4
,,,,Glucose 15M p Lac PO SerPl-mCnc (12648-2),0,LOINC:12648-2
,,,,Glucose sp6 p Lac SerPl-mCnc (12649-0),0,LOINC:12649-0
,,,,Glucose 3.5H p Lac PO SerPl-mCnc (12650-8),0,LOINC:12650-8
,,,,Glucose 10M pre chal SerPl-mCnc (12651-6),0,LOINC:12651-6
,,,,Glucose 2M p chal SerPl-mCnc (12652-4),0,LOINC:12652-4
,,,,Glucose 8M p chal SerPl-mCnc (12653-2),0,LOINC:12653-2
,,,,Glucose 10M p chal SerPl-mCnc (12654-0),0,LOINC:12654-0
,,,,Glucose 20M p chal SerPl-mCnc (12655-7),0,LOINC:12655-7
,,,,Glucose 4M p chal SerPl-mCnc (12656-5),0,LOINC:12656-5
,,,,Glucose 40M p chal SerPl-mCnc (12657-3),0,LOINC:12657-3
,,,,Glucose 50M p chal SerPl-mCnc (12658-1),0,LOINC:12658-1
,,,,Glucose 70M p chal SerPl-mCnc (12659-9),0,LOINC:12659-9
,,,,Glucose 3H p 50 g Lac PO SerPl-mCnc (13606-9),0,LOINC:13606-9
,,,,Glucose 4H p 50 g Lac PO SerPl-mCnc (13607-7),0,LOINC:13607-7
,,,,Glucose 2.5H p 50 g Lac PO SerPl-mCnc (13865-1),0,LOINC:13865-1
,,,,Glucose 5H p 50 g Lac PO SerPl-mCnc (13866-9),0,LOINC:13866-9
,,,,Glucose 5.5H p 75 g Glc PO SerPl-mCnc (14137-4),0,LOINC:14137-4
,,,,Glucose Gast-mCnc (14386-7),0,LOINC:14386-7
,,,,Glucose BldC Glucomtr-sCnc (14743-9),0,LOINC:14743-9
,,,,Glucose CSF-sCnc (14744-7),0,LOINC:14744-7
,,,,Glucose Fld-sCnc (14745-4),0,LOINC:14745-4
,,,,Glucose DiafP-sCnc (14746-2),0,LOINC:14746-2
,,,,Glucose Plr-sCnc (14747-0),0,LOINC:14747-0
,,,,Glucose Prt-sCnc (14748-8),0,LOINC:14748-8
,,random,,Glucose SerPl-sCnc (14749-6),0,LOINC:14749-6
